idade,data,estado,salario,nivel_educacao,numero_filhos,estado_civil,area_atuacao,anos_experiencia
39,1984-10-21,São Paulo,7395.26,Ensino Médio,2,Divorciado,Comércio,11
26,1997-09-13,São Paulo,6645.32,Ensino Superior,0,Casado,Saúde,5
31,1992-11-16,Paraná,5403.73,Ensino Médio,1,Solteiro,Educação,10
44,1979-04-14,Rio Grande do Sul,5176.16,Ensino Médio,2,Solteiro,Indústria,21
72,1952-03-01,Maranhão,6371.8,Ensino Médio,0,Viúvo,Saúde,34
18,2006-03-25,Espírito Santo,7860.7,Ensino Superior,1,Casado,Comércio,0
26,1998-04-02,Amazonas,6152.46,Ensino Médio,1,Casado,Saúde,7
55,1969-03-24,Tocantins,5100.14,Ensino Médio,0,Casado,Educação,2
22,2001-04-13,Amazonas,2531.19,Ensino Médio,1,Viúvo,Comércio,3
39,1984-04-27,Bahia,7242.95,Ensino Médio,3,Divorciado,Educação,19
26,1998-01-22,Amazonas,3331.31,Ensino Fundamental,0,Casado,Tecnologia,0
45,1978-09-12,Espírito Santo,8419.57,Ensino Superior,0,Casado,Comércio,10
20,2003-05-22,Rio Grande do Norte,3206.84,Ensino Fundamental,1,Solteiro,Comércio,1
39,1984-05-21,Mato Grosso do Sul,9955.37,Ensino Médio,0,Casado,Indústria,17
51,1973-02-08,Tocantins,11146.17,Pós-graduação,4,Solteiro,Indústria,28
20,2004-03-29,Minas Gerais,3043.08,Ensino Fundamental,0,Solteiro,Educação,1
21,2002-12-23,Maranhão,6125.26,Ensino Médio,1,Casado,Tecnologia,1
32,1991-09-08,Ceará,3757.02,Ensino Médio,4,Casado,Tecnologia,0
59,1964-09-01,Amazonas,5300.68,Ensino Fundamental,3,Solteiro,Educação,16
42,1981-08-13,Paraná,7948.25,Ensino Médio,0,Solteiro,Saúde,10
29,1994-05-19,Rio Grande do Sul,2877.42,Ensino Médio,3,Solteiro,Saúde,3
50,1973-06-28,Santa Catarina,12361.41,Ensino Superior,2,Solteiro,Saúde,14
30,1993-04-16,Rio de Janeiro,4115.38,Ensino Médio,0,Casado,Educação,10
59,1964-11-23,Minas Gerais,7708.97,Ensino Médio,0,Solteiro,Educação,11
37,1986-05-27,Rio Grande do Norte,6877.76,Ensino Médio,0,Casado,Comércio,6
44,1980-01-05,Amazonas,6004.91,Ensino Médio,1,Viúvo,Educação,5
57,1967-01-24,Alagoas,10137.43,Ensino Superior,0,Casado,Indústria,25
19,2004-12-23,Distrito Federal,7123.2,Ensino Médio,2,Divorciado,Saúde,1
22,2001-11-01,Roraima,4995.26,Ensino Médio,1,Casado,Comércio,1
49,1975-03-25,Maranhão,10553.38,Ensino Superior,1,Casado,Indústria,24
19,2004-12-18,Acre,8005.56,Ensino Superior,0,Casado,Indústria,0
44,1979-12-17,Amazonas,11690.56,Ensino Superior,3,Solteiro,Tecnologia,2
40,1984-03-22,Bahia,2073.44,Ensino Fundamental,2,Casado,Comércio,2
22,2002-04-06,Piauí,6494.8,Ensino Médio,0,Solteiro,Tecnologia,3
42,1982-02-04,Goiás,4033.35,Ensino Fundamental,0,Solteiro,Tecnologia,19
40,1983-06-29,Maranhão,8082.71,Ensino Médio,0,Solteiro,Educação,21
62,1961-08-07,Mato Grosso do Sul,17215.82,Ensino Superior,0,Casado,Saúde,17
59,1964-11-06,Amazonas,12052.24,Ensino Médio,1,Divorciado,Indústria,32
72,1952-03-31,Rio Grande do Sul,4691.02,Ensino Superior,0,Solteiro,Tecnologia,16
36,1987-05-18,Sergipe,3957.86,Ensino Médio,4,Divorciado,Educação,17
44,1979-05-14,Minas Gerais,13420.08,Ensino Médio,1,Casado,Tecnologia,22
59,1964-04-25,Alagoas,3711.03,Ensino Fundamental,1,Casado,Indústria,24
35,1988-09-14,Rio Grande do Norte,10494.6,Ensino Médio,2,Casado,Tecnologia,12
39,1985-02-12,Pernambuco,1986.11,Ensino Fundamental,0,Casado,Comércio,0
32,1991-09-07,Pernambuco,3309.41,Ensino Médio,1,Casado,Saúde,2
49,1974-10-13,São Paulo,2618.81,Ensino Fundamental,0,Casado,Educação,4
42,1982-03-16,Mato Grosso,6293.82,Ensino Médio,3,Casado,Indústria,17
25,1998-11-28,Amazonas,14153.93,Pós-graduação,5,Casado,Indústria,6
40,1983-12-09,Amapá,6092.93,Ensino Médio,1,Casado,Tecnologia,11
60,1964-02-05,Tocantins,11559.78,Ensino Superior,2,Divorciado,Saúde,14
42,1981-06-28,Rio Grande do Sul,4294.1,Ensino Fundamental,2,Casado,Comércio,10
21,2002-05-26,Goiás,3885.72,Ensino Médio,5,Casado,Indústria,1
42,1981-07-15,Minas Gerais,11743.14,Pós-graduação,3,Casado,Indústria,6
50,1973-11-28,Alagoas,7416.29,Ensino Médio,0,Solteiro,Saúde,9
38,1985-07-26,Pernambuco,5714.58,Ensino Fundamental,2,Casado,Tecnologia,6
65,1958-05-14,Ceará,6160.54,Ensino Fundamental,0,Casado,Saúde,24
55,1968-05-12,Ceará,4456.46,Ensino Médio,1,Casado,Comércio,26
24,1999-05-20,Amapá,4368.08,Ensino Fundamental,2,Casado,Saúde,2
54,1970-02-09,Santa Catarina,12455.03,Ensino Médio,0,Casado,Saúde,22
55,1968-10-25,Bahia,7587.67,Ensino Médio,0,Solteiro,Educação,32
41,1983-02-02,Distrito Federal,5232.72,Ensino Médio,1,Casado,Comércio,0
29,1995-02-06,Distrito Federal,7523.88,Ensino Superior,0,Casado,Tecnologia,11
47,1976-08-24,Piauí,13423.83,Pós-graduação,3,Casado,Indústria,0
31,1993-01-24,Paraná,4124.28,Ensino Fundamental,0,Casado,Tecnologia,2
25,1998-06-21,Paraná,6496.59,Ensino Médio,1,Casado,Comércio,5
46,1978-04-04,Amapá,7717.7,Ensino Médio,0,Solteiro,Saúde,0
39,1985-01-01,Amapá,8926.16,Pós-graduação,2,Casado,Tecnologia,9
43,1981-03-24,Goiás,6572.69,Ensino Superior,0,Solteiro,Indústria,2
56,1967-07-06,Rio Grande do Norte,7578.18,Ensino Médio,0,Casado,Saúde,0
49,1975-01-02,Mato Grosso,6086.95,Ensino Fundamental,0,Solteiro,Indústria,19
48,1975-07-22,Paraíba,4342.32,Ensino Fundamental,1,Solteiro,Tecnologia,28
44,1979-05-19,Goiás,4329.63,Ensino Superior,0,Solteiro,Educação,13
26,1997-07-25,Bahia,2910.38,Ensino Médio,1,Casado,Saúde,4
27,1996-04-29,Rio Grande do Norte,5081.81,Ensino Médio,0,Solteiro,Educação,6
50,1974-04-09,Paraná,7617.2,Ensino Superior,0,Casado,Indústria,2
35,1989-03-17,Paraná,2244.87,Ensino Fundamental,0,Casado,Comércio,7
28,1995-07-22,Acre,2726.72,Ensino Fundamental,2,Casado,Indústria,3
23,2000-07-04,Minas Gerais,4449.52,Ensino Médio,0,Casado,Saúde,2
38,1986-01-15,Maranhão,4173.32,Ensino Fundamental,0,Solteiro,Indústria,15
23,2000-10-28,Piauí,8415.95,Ensino Superior,0,Casado,Comércio,1
42,1982-02-09,Paraíba,6220.04,Ensino Superior,1,Casado,Educação,20
65,1958-08-26,Amapá,11331.8,Ensino Médio,0,Casado,Indústria,32
44,1979-05-04,Paraíba,6139.15,Ensino Superior,1,Casado,Educação,11
88,1935-05-01,Pará,11080.85,Ensino Médio,1,Casado,Saúde,59
47,1976-09-29,Tocantins,17154.31,Ensino Superior,0,Casado,Saúde,28
62,1962-03-07,Amapá,10385.81,Ensino Médio,0,Casado,Tecnologia,5
58,1966-04-06,Acre,10632.25,Ensino Médio,1,Casado,Indústria,28
33,1991-03-29,São Paulo,3922.31,Ensino Médio,4,Casado,Educação,8
23,2001-02-27,Mato Grosso,5817.54,Ensino Médio,0,Solteiro,Indústria,5
53,1970-10-25,Santa Catarina,3018.28,Ensino Fundamental,2,Casado,Comércio,8
18,2005-08-22,Piauí,4562.95,Ensino Médio,2,Casado,Educação,0
26,1997-09-07,Rondônia,7054.85,Ensino Médio,0,Solteiro,Tecnologia,5
47,1976-12-28,Paraíba,4569.47,Ensino Médio,1,Casado,Comércio,6
35,1988-12-05,Acre,9739.74,Ensino Superior,1,Casado,Tecnologia,17
77,1946-10-27,Roraima,4611.14,Ensino Médio,1,Casado,Indústria,5
37,1986-11-29,Pará,5967.25,Ensino Superior,1,Solteiro,Educação,10
48,1975-10-07,Mato Grosso,5998.85,Ensino Médio,2,Casado,Saúde,9
53,1970-11-01,Tocantins,5752.63,Ensino Médio,2,Casado,Educação,30
19,2004-10-13,Santa Catarina,5379.12,Ensino Superior,3,Solteiro,Comércio,0
33,1990-09-02,Sergipe,6063.51,Ensino Médio,0,Casado,Saúde,14
50,1973-07-25,Ceará,5035.15,Ensino Superior,1,Casado,Comércio,8
49,1974-08-15,Bahia,6025.1,Ensino Médio,0,Casado,Comércio,9
31,1992-11-02,Paraíba,5290.12,Ensino Médio,0,Solteiro,Indústria,2
56,1967-08-20,Maranhão,6470.91,Ensino Médio,1,Divorciado,Saúde,12
32,1992-03-16,Maranhão,9201.04,Ensino Médio,1,Casado,Saúde,14
66,1958-03-22,Paraná,3922.2,Ensino Superior,1,Solteiro,Comércio,42
45,1978-06-07,Goiás,2520.8,Ensino Fundamental,0,Solteiro,Educação,22
52,1971-10-16,Amazonas,3567.63,Ensino Fundamental,0,Casado,Comércio,14
21,2003-03-07,Minas Gerais,6080.11,Ensino Médio,2,Casado,Indústria,0
25,1999-01-18,Rio de Janeiro,2865.45,Ensino Médio,0,Casado,Educação,5
31,1992-09-05,Roraima,8674.67,Ensino Médio,3,Divorciado,Saúde,11
29,1995-01-26,Mato Grosso,3945.96,Ensino Médio,1,Casado,Educação,5
24,2000-04-05,Sergipe,5609.32,Ensino Superior,3,Casado,Tecnologia,5
63,1960-12-08,Maranhão,5933.43,Ensino Médio,1,Solteiro,Indústria,24
18,2005-10-15,Pará,4881.35,Ensino Médio,3,Casado,Comércio,0
55,1968-11-29,Mato Grosso do Sul,8744.02,Ensino Médio,4,Casado,Comércio,10
19,2004-06-30,Sergipe,4409.17,Ensino Médio,2,Casado,Tecnologia,0
43,1980-05-04,Rio Grande do Sul,6421.66,Ensino Superior,0,Casado,Educação,10
42,1982-02-11,Espírito Santo,2852.0,Ensino Fundamental,0,Casado,Indústria,22
62,1961-07-02,Mato Grosso,11638.81,Ensino Médio,0,Casado,Comércio,39
41,1982-11-06,Roraima,10982.48,Ensino Médio,1,Casado,Saúde,22
46,1978-01-07,São Paulo,3771.57,Ensino Fundamental,0,Casado,Comércio,1
46,1977-05-28,Amapá,13328.75,Ensino Médio,2,Divorciado,Tecnologia,20
58,1965-09-29,Rondônia,8352.27,Ensino Médio,1,Casado,Tecnologia,3
60,1964-03-29,Minas Gerais,11424.54,Pós-graduação,1,Solteiro,Comércio,24
21,2002-09-04,Maranhão,8402.0,Ensino Médio,0,Casado,Tecnologia,2
37,1987-04-05,Rio Grande do Norte,6159.0,Ensino Médio,0,Casado,Indústria,6
51,1972-10-30,Paraná,8737.49,Ensino Médio,1,Casado,Tecnologia,21
26,1997-10-11,Mato Grosso,7918.99,Ensino Médio,0,Viúvo,Tecnologia,2
34,1990-02-11,Tocantins,7773.69,Ensino Médio,1,Casado,Tecnologia,14
26,1997-07-05,São Paulo,7673.25,Ensino Médio,1,Casado,Tecnologia,4
45,1978-05-16,Bahia,7068.51,Ensino Médio,0,Casado,Comércio,21
44,1979-11-26,Ceará,14208.81,Ensino Superior,1,Casado,Comércio,24
23,2001-03-17,Ceará,5890.12,Pós-graduação,0,Solteiro,Educação,0
65,1958-06-11,Tocantins,12605.23,Ensino Superior,0,Casado,Saúde,21
19,2005-02-11,Rio Grande do Norte,7143.15,Ensino Médio,3,Casado,Saúde,1
30,1993-07-21,Amazonas,5207.58,Ensino Superior,5,Solteiro,Educação,9
23,2000-07-22,Mato Grosso,4478.37,Ensino Médio,3,Casado,Indústria,3
20,2004-04-01,Amapá,6055.7,Ensino Médio,0,Casado,Saúde,1
22,2001-05-21,Paraíba,1676.93,Ensino Fundamental,0,Casado,Educação,0
34,1989-07-20,Acre,9380.45,Ensino Médio,0,Casado,Tecnologia,7
34,1989-04-22,Minas Gerais,6111.3,Ensino Médio,1,Solteiro,Comércio,12
25,1998-07-14,Santa Catarina,3161.05,Ensino Fundamental,0,Solteiro,Tecnologia,1
19,2004-11-28,Minas Gerais,5398.08,Ensino Superior,0,Solteiro,Educação,1
36,1987-12-24,Distrito Federal,5358.87,Ensino Fundamental,1,Casado,Educação,18
43,1980-10-14,Pará,8857.65,Ensino Médio,1,Casado,Saúde,15
62,1961-10-20,Maranhão,5160.27,Ensino Fundamental,1,Casado,Tecnologia,44
86,1938-03-28,Distrito Federal,6015.52,Ensino Médio,2,Divorciado,Educação,29
48,1975-06-15,Paraná,7812.33,Ensino Médio,1,Casado,Comércio,21
46,1977-11-27,Amazonas,6232.99,Ensino Superior,3,Casado,Indústria,2
36,1987-09-18,São Paulo,7111.0,Ensino Médio,2,Casado,Saúde,14
39,1985-03-25,Goiás,3559.12,Ensino Fundamental,1,Casado,Comércio,6
40,1984-03-08,Rio Grande do Norte,4787.3,Ensino Fundamental,3,Casado,Indústria,10
18,2005-07-13,Minas Gerais,4822.75,Ensino Médio,0,Casado,Saúde,0
27,1996-12-13,Distrito Federal,5491.33,Ensino Médio,1,Casado,Tecnologia,2
39,1984-10-08,Maranhão,4824.78,Ensino Médio,1,Solteiro,Indústria,0
59,1964-04-23,Piauí,9047.43,Ensino Médio,0,Solteiro,Tecnologia,11
44,1979-11-06,Alagoas,8862.54,Ensino Médio,0,Casado,Saúde,8
35,1988-04-22,Maranhão,6561.16,Ensino Médio,0,Casado,Saúde,11
39,1985-03-22,Santa Catarina,3260.36,Ensino Fundamental,0,Solteiro,Comércio,0
41,1982-04-14,Maranhão,2845.96,Ensino Fundamental,2,Casado,Comércio,13
50,1973-09-23,Pernambuco,5609.16,Ensino Médio,0,Solteiro,Tecnologia,10
38,1986-03-06,Rio de Janeiro,3531.13,Ensino Médio,4,Casado,Tecnologia,6
21,2003-02-08,Mato Grosso do Sul,10045.64,Pós-graduação,0,Casado,Comércio,3
31,1992-12-02,Goiás,8328.91,Pós-graduação,2,Casado,Educação,6
29,1995-01-03,Rondônia,7360.9,Pós-graduação,0,Casado,Tecnologia,2
19,2004-09-23,Paraíba,1494.05,Ensino Fundamental,0,Solteiro,Comércio,0
18,2005-12-15,Paraná,4107.03,Ensino Médio,2,Casado,Comércio,0
47,1976-11-02,Rio Grande do Sul,3395.98,Ensino Fundamental,2,Casado,Saúde,14
26,1998-03-06,Ceará,2784.04,Ensino Fundamental,0,Casado,Saúde,6
36,1987-08-31,Tocantins,3272.37,Ensino Médio,1,Solteiro,Comércio,2
35,1989-02-22,Amazonas,9432.15,Ensino Superior,0,Casado,Tecnologia,7
80,1943-04-23,Paraíba,13152.98,Ensino Médio,1,Casado,Saúde,46
28,1995-12-03,Espírito Santo,5017.33,Ensino Médio,4,Casado,Tecnologia,2
40,1983-05-12,Rondônia,6707.64,Ensino Médio,0,Divorciado,Tecnologia,21
36,1987-08-06,Minas Gerais,3631.22,Ensino Fundamental,3,Solteiro,Indústria,4
34,1989-09-26,Amazonas,2145.31,Ensino Fundamental,0,Casado,Educação,15
27,1996-09-19,Piauí,3003.07,Ensino Fundamental,0,Casado,Tecnologia,8
43,1981-03-19,Acre,13513.32,Ensino Superior,0,Solteiro,Comércio,15
35,1988-11-13,Mato Grosso do Sul,6379.81,Ensino Médio,0,Divorciado,Educação,4
18,2005-08-24,Pará,2556.24,Ensino Médio,1,Casado,Comércio,0
30,1994-03-25,Maranhão,3657.41,Ensino Médio,2,Casado,Tecnologia,6
65,1958-08-08,Goiás,7712.38,Ensino Médio,2,Casado,Saúde,17
61,1962-12-15,Distrito Federal,6802.41,Ensino Médio,0,Solteiro,Indústria,5
23,2001-03-28,Roraima,5649.46,Ensino Médio,0,Casado,Comércio,1
43,1980-07-02,Amazonas,7287.9,Ensino Médio,1,Solteiro,Educação,22
28,1995-06-21,Distrito Federal,5634.06,Ensino Superior,0,Solteiro,Tecnologia,4
40,1983-11-27,Maranhão,7346.37,Ensino Médio,0,Divorciado,Saúde,17
45,1978-10-17,Santa Catarina,8553.71,Ensino Médio,0,Divorciado,Saúde,22
65,1958-06-28,Pernambuco,14069.73,Ensino Médio,2,Casado,Indústria,46
50,1973-12-08,Roraima,5974.51,Ensino Médio,0,Casado,Comércio,26
64,1959-08-14,Roraima,10742.06,Pós-graduação,1,Casado,Indústria,8
59,1964-04-28,Rio Grande do Sul,16579.03,Ensino Superior,1,Solteiro,Educação,38
36,1987-11-11,São Paulo,2658.31,Ensino Fundamental,1,Casado,Comércio,2
29,1995-02-11,Santa Catarina,4119.86,Ensino Fundamental,3,Casado,Saúde,1
34,1989-11-07,Mato Grosso,6648.83,Ensino Médio,1,Solteiro,Saúde,5
50,1973-11-02,Paraíba,14919.62,Ensino Médio,0,Casado,Tecnologia,25
30,1993-04-19,Alagoas,4206.46,Ensino Superior,1,Divorciado,Comércio,11
35,1988-09-22,Rondônia,7044.02,Ensino Superior,1,Solteiro,Comércio,7
43,1980-11-23,Bahia,3462.48,Ensino Fundamental,0,Solteiro,Comércio,9
46,1977-07-28,Paraná,7745.41,Ensino Médio,0,Casado,Saúde,4
21,2002-12-31,Sergipe,3107.12,Ensino Médio,1,Casado,Saúde,1
31,1992-09-07,Distrito Federal,6065.84,Ensino Superior,1,Casado,Educação,8
49,1975-01-25,Rio Grande do Sul,9272.13,Ensino Médio,1,Casado,Comércio,16
27,1996-05-25,Bahia,3159.23,Ensino Fundamental,0,Casado,Educação,4
26,1997-11-08,Minas Gerais,4552.13,Ensino Médio,0,Viúvo,Tecnologia,8
20,2004-03-01,Goiás,2979.7,Ensino Médio,2,Casado,Indústria,0
32,1991-05-07,Distrito Federal,13553.97,Ensino Superior,1,Solteiro,Tecnologia,8
59,1964-12-30,Mato Grosso do Sul,8936.86,Ensino Médio,0,Casado,Saúde,2
45,1978-07-25,Minas Gerais,9200.73,Ensino Médio,0,Casado,Educação,19
22,2001-07-04,Rio Grande do Sul,6021.08,Pós-graduação,0,Casado,Educação,0
30,1993-04-30,Amazonas,6609.48,Ensino Médio,1,Casado,Indústria,6
24,2000-01-13,Mato Grosso,3013.42,Ensino Fundamental,3,Solteiro,Saúde,4
43,1980-10-24,Santa Catarina,5067.91,Ensino Médio,0,Solteiro,Educação,1
33,1990-06-15,Amazonas,5587.95,Ensino Médio,0,Divorciado,Saúde,4
28,1996-03-09,Pará,5948.73,Ensino Médio,3,Casado,Tecnologia,7
39,1984-05-04,Paraná,7154.37,Ensino Médio,1,Solteiro,Comércio,17
28,1995-07-03,Paraná,2855.26,Ensino Médio,0,Casado,Comércio,1
65,1959-03-12,Sergipe,6920.97,Ensino Médio,0,Solteiro,Comércio,33
82,1942-01-07,Sergipe,4567.38,Ensino Superior,0,Divorciado,Educação,30
18,2005-11-04,Tocantins,5018.71,Ensino Médio,0,Casado,Comércio,0
35,1989-02-11,São Paulo,7196.35,Ensino Superior,1,Casado,Saúde,9
55,1968-12-19,Santa Catarina,10817.81,Ensino Superior,0,Casado,Saúde,16
30,1993-10-07,Ceará,6886.48,Ensino Médio,0,Casado,Saúde,12
25,1999-02-09,Rio de Janeiro,8558.86,Ensino Superior,2,Divorciado,Tecnologia,2
32,1991-10-30,Alagoas,6157.76,Ensino Superior,4,Casado,Tecnologia,0
38,1986-01-25,Paraíba,6880.25,Ensino Médio,0,Casado,Comércio,18
47,1977-04-06,Rio de Janeiro,4564.23,Ensino Fundamental,2,Casado,Tecnologia,29
28,1995-04-24,Goiás,4816.01,Ensino Fundamental,0,Casado,Tecnologia,6
31,1992-10-09,Santa Catarina,5602.22,Ensino Superior,2,Casado,Educação,11
50,1973-12-27,Espírito Santo,11947.57,Ensino Superior,1,Casado,Tecnologia,19
57,1966-08-31,Pernambuco,3069.3,Ensino Fundamental,2,Casado,Indústria,20
34,1989-12-22,Ceará,5518.41,Ensino Médio,2,Viúvo,Saúde,2
47,1976-10-07,Acre,5641.77,Ensino Médio,0,Viúvo,Saúde,3
38,1985-04-13,Santa Catarina,3587.04,Ensino Médio,1,Solteiro,Educação,2
38,1985-06-27,Espírito Santo,13096.76,Ensino Superior,3,Casado,Comércio,16
50,1974-03-29,Espírito Santo,10560.25,Ensino Médio,0,Solteiro,Tecnologia,8
45,1978-09-13,Santa Catarina,7426.28,Ensino Médio,0,Solteiro,Tecnologia,11
41,1982-04-20,Pernambuco,5841.8,Ensino Médio,0,Casado,Saúde,5
60,1963-10-05,Ceará,5082.27,Ensino Médio,3,Casado,Tecnologia,4
22,2002-03-19,Rondônia,5440.48,Ensino Superior,0,Divorciado,Saúde,1
60,1963-10-17,Amapá,14987.43,Ensino Superior,0,Casado,Educação,42
40,1983-05-23,Mato Grosso do Sul,6988.21,Ensino Médio,0,Divorciado,Comércio,14
46,1977-09-24,Maranhão,5831.3,Ensino Fundamental,1,Solteiro,Indústria,26
50,1973-10-11,Rondônia,2061.42,Ensino Fundamental,1,Casado,Educação,5
24,1999-06-24,Goiás,2471.12,Ensino Médio,0,Solteiro,Educação,3
24,1999-04-30,Amapá,3350.61,Ensino Fundamental,0,Solteiro,Indústria,1
52,1972-02-24,Amapá,14033.04,Pós-graduação,2,Divorciado,Educação,12
44,1979-10-27,Alagoas,4513.6,Ensino Médio,1,Casado,Comércio,10
20,2003-12-08,Paraíba,3077.11,Ensino Superior,4,Casado,Educação,1
62,1961-06-09,Amazonas,7421.78,Ensino Superior,0,Casado,Comércio,3
20,2003-08-23,Espírito Santo,3319.11,Ensino Médio,2,Casado,Tecnologia,1
19,2005-01-31,Mato Grosso,3211.98,Ensino Médio,0,Casado,Indústria,1
52,1971-07-16,Paraíba,11766.6,Ensino Superior,0,Casado,Indústria,12
25,1998-04-25,Amapá,11535.54,Ensino Superior,1,Casado,Saúde,7
21,2003-03-18,Acre,4578.5,Pós-graduação,3,Solteiro,Educação,3
30,1994-03-02,Bahia,14568.68,Pós-graduação,4,Casado,Saúde,8
51,1973-01-03,Sergipe,6611.13,Ensino Fundamental,2,Casado,Saúde,17
65,1958-10-07,Minas Gerais,17638.52,Ensino Médio,2,Solteiro,Tecnologia,34
53,1970-04-29,Rondônia,7952.64,Ensino Médio,0,Casado,Educação,35
42,1981-10-23,Tocantins,5852.3,Ensino Médio,0,Solteiro,Saúde,0
48,1976-01-09,Paraná,8295.87,Ensino Médio,0,Casado,Educação,13
48,1975-12-04,São Paulo,7608.27,Ensino Médio,2,Casado,Comércio,4
53,1971-01-11,Pará,4151.77,Ensino Fundamental,3,Casado,Indústria,9
36,1987-04-23,Roraima,5770.53,Ensino Superior,0,Casado,Indústria,7
38,1985-10-20,Rio Grande do Sul,5162.99,Ensino Fundamental,2,Solteiro,Tecnologia,14
43,1981-01-05,Paraíba,17741.49,Ensino Superior,0,Solteiro,Tecnologia,19
33,1990-05-02,Pernambuco,7883.09,Ensino Médio,0,Solteiro,Tecnologia,4
63,1960-05-26,São Paulo,3279.95,Ensino Médio,0,Solteiro,Saúde,1
19,2004-06-11,Alagoas,5273.73,Ensino Médio,2,Viúvo,Comércio,1
49,1975-02-26,Sergipe,9152.78,Pós-graduação,1,Casado,Educação,15
40,1983-08-12,Santa Catarina,14866.16,Ensino Superior,1,Casado,Saúde,14
24,1999-04-15,Alagoas,4525.76,Ensino Médio,1,Casado,Indústria,1
65,1958-04-14,Alagoas,11368.63,Pós-graduação,2,Casado,Indústria,26
18,2005-07-12,Rio Grande do Norte,3403.87,Ensino Médio,1,Divorciado,Comércio,0
41,1983-01-26,Rio de Janeiro,5022.8,Ensino Superior,1,Casado,Educação,21
76,1947-06-19,Santa Catarina,9125.17,Ensino Superior,1,Casado,Educação,42
35,1988-09-13,Amapá,7347.64,Ensino Médio,3,Casado,Indústria,13
47,1977-03-15,Espírito Santo,6319.86,Ensino Médio,0,Casado,Comércio,24
20,2003-12-29,Mato Grosso,4282.59,Ensino Médio,1,Solteiro,Tecnologia,2
36,1987-05-02,Mato Grosso do Sul,6245.19,Ensino Médio,1,Divorciado,Comércio,16
42,1982-01-20,Rio Grande do Sul,13694.48,Ensino Superior,0,Casado,Indústria,18
24,2000-03-15,Ceará,8911.94,Ensino Superior,1,Casado,Comércio,1
50,1973-04-22,Pará,6355.96,Ensino Médio,0,Solteiro,Saúde,13
51,1973-03-10,Amazonas,10422.1,Ensino Superior,1,Solteiro,Tecnologia,6
26,1997-11-26,Distrito Federal,6439.76,Ensino Médio,0,Casado,Comércio,0
33,1991-03-05,Piauí,5033.64,Ensino Médio,1,Divorciado,Educação,15
37,1986-07-16,Sergipe,13407.58,Ensino Superior,3,Solteiro,Tecnologia,14
32,1991-08-20,Roraima,7444.41,Ensino Médio,0,Casado,Saúde,5
18,2005-05-16,Rio de Janeiro,7254.04,Ensino Superior,3,Casado,Educação,0
36,1987-09-29,Mato Grosso do Sul,5235.69,Ensino Fundamental,1,Casado,Indústria,14
37,1986-09-15,Mato Grosso,7608.42,Ensino Superior,1,Solteiro,Comércio,15
45,1978-08-06,Rio de Janeiro,4624.49,Ensino Médio,0,Viúvo,Indústria,6
61,1963-02-12,Rio de Janeiro,18260.97,Ensino Superior,2,Solteiro,Educação,39
59,1964-08-24,Santa Catarina,7466.23,Ensino Médio,2,Casado,Saúde,37
57,1966-10-21,Ceará,5019.06,Ensino Fundamental,1,Viúvo,Indústria,35
39,1985-03-01,Rio Grande do Norte,4987.7,Ensino Fundamental,0,Casado,Educação,17
21,2003-04-05,Rio Grande do Sul,10041.54,Pós-graduação,1,Casado,Indústria,0
23,2000-11-07,Rondônia,8914.03,Ensino Superior,1,Casado,Educação,3
48,1975-05-24,Amapá,3038.54,Ensino Fundamental,0,Solteiro,Comércio,5
56,1968-01-19,Rio Grande do Sul,5833.79,Ensino Médio,0,Divorciado,Comércio,32
62,1961-05-13,Paraíba,14288.74,Ensino Médio,1,Casado,Indústria,43
35,1988-10-24,Rondônia,4458.8,Ensino Fundamental,0,Casado,Tecnologia,0
38,1985-07-17,Espírito Santo,9111.79,Ensino Médio,1,Casado,Educação,18
56,1967-06-05,Acre,14990.4,Ensino Superior,1,Casado,Tecnologia,27
45,1979-02-12,Ceará,5572.64,Ensino Médio,3,Casado,Tecnologia,23
23,2000-10-29,Espírito Santo,4070.33,Ensino Médio,0,Casado,Indústria,1
46,1977-10-06,Roraima,5970.64,Ensino Médio,0,Solteiro,Educação,8
51,1973-04-07,Mato Grosso do Sul,4773.74,Ensino Fundamental,1,Casado,Indústria,10
40,1983-11-19,Sergipe,10055.4,Ensino Médio,3,Solteiro,Saúde,18
25,1998-09-03,Mato Grosso do Sul,3056.4,Ensino Fundamental,2,Casado,Educação,5
48,1975-09-27,São Paulo,9800.57,Pós-graduação,0,Solteiro,Indústria,27
25,1998-05-04,Sergipe,5623.45,Ensino Médio,1,Solteiro,Educação,7
